gene,gene_short_name,dpt_correlation,p_value,q_value,abs_correlation
WBGene00020657,lgc-53,0.057844129998970976,5.285242189085052e-06,1.483679638100991e-05,0.057844129998970976
WBGene00007215,oxa-1,-0.05784122462208886,5.291002701396069e-06,1.4850392744150661e-05,0.05784122462208886
WBGene00017790,F25E5.9,0.05781930567938408,5.334655664966744e-06,1.4970319675414475e-05,0.05781930567938408
WBGene00013805,bca-2,-0.057817544024583514,5.3381790395965855e-06,1.4977611334109844e-05,0.057817544024583514
WBGene00007764,C27B7.7,0.05780940003903448,5.354496282325118e-06,1.502079067973117e-05,0.05780940003903448
WBGene00010416,hxk-2,0.05780289689227757,5.367560221199387e-06,1.5054830261850072e-05,0.05780289689227757
WBGene00019354,K03B4.2,-0.05779835280274712,5.376706781130624e-06,1.5077872566689828e-05,0.05779835280274712
WBGene00014086,ZK809.3,-0.05777376842433654,5.4264506524693195e-06,1.5214734019875882e-05,0.05777376842433654
WBGene00013532,Y73F8A.27,-0.05776000787254749,5.454485630170995e-06,1.52906910186511e-05,0.05776000787254749
WBGene00001874,him-17,-0.057750462563040776,5.474014086074028e-06,1.534277931135722e-05,0.057750462563040776
WBGene00011410,T04A8.8,-0.05774563314829502,5.483919913347272e-06,1.5367883564714266e-05,0.05774563314829502
WBGene00010673,K08E7.5,0.057730589263176715,5.5148871767008355e-06,1.5451990511358354e-05,0.057730589263176715
WBGene00006483,dgk-4,0.057723059773753416,5.530449120185715e-06,1.549291213737839e-05,0.057723059773753416
WBGene00017796,F25G6.1,-0.05768561778502457,5.60846037130417e-06,1.5708733840539197e-05,0.05768561778502457
WBGene00012717,Y39E4B.6,-0.05768048953976564,5.619226836932691e-06,1.5735895284133552e-05,0.05768048953976564
WBGene00001479,fmo-4,0.05768007336754758,5.620101434544488e-06,1.5735895284133552e-05,0.05768007336754758
WBGene00007285,C04A11.1,0.05767538898310929,5.629954790104478e-06,1.576075863785818e-05,0.05767538898310929
WBGene00013562,Y75B8A.32,0.05764747713470821,5.689009507675831e-06,1.5923326179479178e-05,0.05764747713470821
WBGene00006987,zmp-1,0.057636400001999204,5.712609963100276e-06,1.5986619516508757e-05,0.057636400001999204
WBGene00012693,Y39B6A.34,-0.057624472944746145,5.7381259717383e-06,1.6055250688506403e-05,0.057624472944746145
WBGene00018217,F40A3.2,0.05762369630801842,5.739791236871889e-06,1.605713540211293e-05,0.05762369630801842
WBGene00010315,F59B2.13,0.05760941543276488,5.770494864471258e-06,1.6140240602093385e-05,0.05760941543276488
WBGene00012538,Y37A1B.5,0.057597344434525674,5.796569804332867e-06,1.621037275850739e-05,0.057597344434525674
WBGene00015635,C09D4.4,-0.0575841489480626,5.825202767917268e-06,1.6287633088951202e-05,0.0575841489480626
WBGene00005283,srh-61,0.05758201484752188,5.829846260742015e-06,1.629780225378707e-05,0.05758201484752188
WBGene00010718,K09C8.8,0.05757716968271454,5.840401788390507e-06,1.632449262171916e-05,0.05757716968271454
WBGene00022517,ZC123.1,0.057552380161862454,5.894694246462324e-06,1.6473401663568857e-05,0.057552380161862454
WBGene00044557,ZC13.10,0.057515225973156864,5.9769722437948565e-06,1.670045462839108e-05,0.057515225973156864
WBGene00012799,Y43F4A.4,0.057512034985550416,5.984089700838045e-06,1.6717456942023745e-05,0.057512034985550416
WBGene00018769,mnat-1,-0.0575056605027078,5.998332191292485e-06,1.6754354811352065e-05,0.0575056605027078
WBGene00014075,dhhc-4,-0.05748530916216273,6.044020526199188e-06,1.687905835809197e-05,0.05748530916216273
WBGene00012999,rpoa-1,-0.05746014662339525,6.100970324989563e-06,1.7035163218180896e-05,0.05746014662339525
WBGene00020831,T26C12.1,-0.057458683968750854,6.104296457614756e-06,1.7041511765810022e-05,0.057458683968750854
WBGene00013011,snx-14,0.05742063485212855,6.191433688011582e-06,1.7281795255349687e-05,0.05742063485212855
WBGene00006518,bckd-1B,-0.057414535095501096,6.2055130997466006e-06,1.731810894710392e-05,0.057414535095501096
WBGene00002245,lag-1,-0.05739613226152632,6.248176220993915e-06,1.743416670176348e-05,0.05739613226152632
WBGene00008712,F11E6.9,0.057358873046333296,6.335414645513136e-06,1.7674540651300602e-05,0.057358873046333296
WBGene00001042,dnj-24,0.05735393695502651,6.347059003566856e-06,1.770397577704643e-05,0.05735393695502651
WBGene00009235,F28H6.7,0.05734540153680953,6.367242584556586e-06,1.7757215282318335e-05,0.05734540153680953
WBGene00010369,chd-1,-0.05734312371118583,6.37263929595354e-06,1.7769205352174913e-05,0.05734312371118583
WBGene00044175,fipr-9,0.057334153948191274,6.39393337080138e-06,1.7825511215567484e-05,0.057334153948191274
WBGene00016542,C39H7.4,0.05730291381810257,6.468629530906909e-06,1.8030650604999944e-05,0.05730291381810257
WBGene00013026,Y49A3A.3,-0.057301953168473724,6.470939651429538e-06,1.803398534181533e-05,0.057301953168473724
WBGene00005201,srg-44,0.057286174565581015,6.508996331851101e-06,1.8136924557792637e-05,0.057286174565581015
WBGene00021049,W05H9.2,-0.05728222285375285,6.518561001375015e-06,1.816045074574402e-05,0.05728222285375285
WBGene00016404,mutd-1,0.05727521678058319,6.5355514594634125e-06,1.820465323097051e-05,0.05727521678058319
WBGene00000704,col-130,0.05726742382734398,6.554499943523374e-06,1.8254293616362308e-05,0.05726742382734398
WBGene00009342,fasn-1,-0.05725681879448885,6.580370393966646e-06,1.8323191301652264e-05,0.05725681879448885
WBGene00022247,lgc-10,0.05725142608644309,6.5935630666269004e-06,1.8356769803098828e-05,0.05725142608644309
WBGene00008904,F17A2.13,-0.05723644071390369,6.630356099360969e-06,1.845602990559615e-05,0.05723644071390369
WBGene00002128,inx-6,0.057228352940769237,6.65029521657903e-06,1.8508349973676117e-05,0.057228352940769237
WBGene00008769,mrpl-13,-0.05722693858713736,6.653787966430703e-06,1.8514888254415868e-05,0.05722693858713736
WBGene00011985,T24D1.2,-0.05721388276075696,6.686112315190077e-06,1.8601637561436036e-05,0.05721388276075696
WBGene00004814,skr-8,-0.057204872590301055,6.708507731392403e-06,1.8660738221389072e-05,0.057204872590301055
WBGene00017251,fbxb-105,-0.057196311267457604,6.729853962646501e-06,1.8716900612018574e-05,0.057196311267457604
WBGene00007750,syg-2,-0.05719548702873648,6.731912489059601e-06,1.8719410445277875e-05,0.05719548702873648
WBGene00012995,Y48C3A.14,-0.05719131537426304,6.742340386632275e-06,1.8745188107889733e-05,0.05719131537426304
WBGene00009460,ubr-5,-0.0571884495458322,6.749513056463191e-06,1.8761424054178886e-05,0.0571884495458322
WBGene00017031,D1044.6,-0.05718805641522169,6.75049756297222e-06,1.8761424054178886e-05,0.05718805641522169
WBGene00019169,H06I04.5,-0.057182821130648015,6.763621245710308e-06,1.8794672251680334e-05,0.057182821130648015
WBGene00004063,pmr-1,0.057137579860263604,6.878051951698185e-06,1.9109371517140873e-05,0.057137579860263604
WBGene00005265,srh-42,0.057129381720714544,6.898985031692432e-06,1.9164241831045438e-05,0.057129381720714544
WBGene00009187,F27D4.1,0.0571280973226266,6.902270121126357e-06,1.9170078525090562e-05,0.0571280973226266
WBGene00007752,wdfy-3,0.057106945482216016,6.956585563939407e-06,1.931653260163459e-05,0.057106945482216016
WBGene00005810,srw-63,0.057106634378517096,6.957387483493881e-06,1.931653260163459e-05,0.057106634378517096
WBGene00009433,F35E12.9,0.057092860569905014,6.9929804063456454e-06,1.941202447103526e-05,0.057092860569905014
WBGene00019064,myo-5,0.05704773803334212,7.110805179136442e-06,1.9735714340174367e-05,0.05704773803334212
WBGene00010624,mrps-15,-0.05703545836954166,7.143197186450924e-06,1.9822219167611544e-05,0.05703545836954166
WBGene00000959,dgk-2,0.05702420170915715,7.173014562417169e-06,1.9901551027186222e-05,0.05702420170915715
WBGene00017394,cal-8,0.057003392966199995,7.22844772468655e-06,2.005191460649728e-05,0.057003392966199995
WBGene00009968,fig-1,0.05697699026108955,7.299372563329699e-06,2.0245193652866475e-05,0.05697699026108955
WBGene00007348,C05G5.2,-0.05697194384295563,7.313004136693525e-06,2.0279527826912406e-05,0.05697194384295563
WBGene00017611,F19G12.3,-0.05697008908446339,7.318020393581524e-06,2.0289963392615078e-05,0.05697008908446339
WBGene00017835,F26F12.4,0.05695735307077636,7.352554327806667e-06,2.0382222166725828e-05,0.05695735307077636
WBGene00019239,H24K24.2,-0.05695650890567975,7.3548487941632775e-06,2.03850927208305e-05,0.05695650890567975
WBGene00019285,cbn-1,0.05694325735482529,7.390956751702127e-06,2.048166553543742e-05,0.05694325735482529
WBGene00001533,gcy-6,0.05692254928430943,7.447721863556131e-06,2.063544018047585e-05,0.05692254928430943
WBGene00018630,F49D11.6,0.056921924375372544,7.449441330263606e-06,2.0636673057250352e-05,0.056921924375372544
WBGene00006573,tin-10,-0.05691628857887928,7.464965647172638e-06,2.0676141594084734e-05,0.05691628857887928
WBGene00007420,C07E3.10,0.056905956611458336,7.493506354577431e-06,2.0751642704518175e-05,0.056905956611458336
WBGene00022832,pdp-1,-0.05689884448982661,7.513213245320211e-06,2.080265883519577e-05,0.05689884448982661
WBGene00219280,C05B5.16,0.056879995269426914,7.565682261273353e-06,2.0944354107460786e-05,0.056879995269426914
WBGene00003707,nhr-117,0.05685641125376726,7.631824553299303e-06,2.112384669521749e-05,0.05685641125376726
WBGene00020195,T03G6.3,0.05683975657135312,7.678865871819784e-06,2.1250418081781907e-05,0.05683975657135312
WBGene00022720,ZK370.6,0.056818662776503694,7.738843419041269e-06,2.1412739685768322e-05,0.056818662776503694
WBGene00044891,T07C4.12,-0.05681734190689813,7.742614005236579e-06,2.1419512382161405e-05,0.05681734190689813
WBGene00018407,F44B9.2,0.05681025087854901,7.762886262656563e-06,2.147192592499745e-05,0.05681025087854901
WBGene00044116,srxa-13,0.05679464600074005,7.807677248196746e-06,2.1592128096123263e-05,0.05679464600074005
WBGene00017447,F14B8.5,0.05677780051554068,7.856306401932452e-06,2.1722901854523613e-05,0.05677780051554068
WBGene00016700,C46A5.4,0.05677249017942249,7.871696076573552e-06,2.1761738581505712e-05,0.05677249017942249
WBGene00045461,C25F9.14,0.05676345857472788,7.89793641040011e-06,2.1830554175008294e-05,0.05676345857472788
WBGene00007374,C06C3.3,0.056761683819626665,7.903102585192925e-06,2.1841105488896372e-05,0.056761683819626665
WBGene00003744,nlp-6,0.05675664543538832,7.917786537848555e-06,2.187795215372761e-05,0.05675664543538832
WBGene00010652,K08C9.5,0.05673346148949812,7.98569093202988e-06,2.2061816681697286e-05,0.05673346148949812
WBGene00005666,sru-3,0.05670435221802294,8.071738614586563e-06,2.2295733819069534e-05,0.05670435221802294
WBGene00017299,molo-1,0.056693743644104934,8.103317558137423e-06,2.2379143425099976e-05,0.056693743644104934
WBGene00020169,mmaa-1,-0.056687271364263075,8.122641793492948e-06,2.242868620740754e-05,0.056687271364263075
WBGene00004322,rcq-5,-0.05667925287988003,8.146643602703062e-06,2.2491125867854725e-05,0.05667925287988003
WBGene00020560,T19C3.2,0.05667661228582557,8.154562543915476e-06,2.2509150479215715e-05,0.05667661228582557
WBGene00004130,ketn-1,0.05666558298614908,8.187718179243018e-06,2.259681826458206e-05,0.05666558298614908
WBGene00020559,best-17,-0.056658843017619274,8.208042854607719e-06,2.264905076717931e-05,0.056658843017619274
WBGene00020097,larp-1,-0.05660696561826934,8.36610317127855e-06,2.3079513819168267e-05,0.05660696561826934
WBGene00003034,lin-49,-0.05660670845140832,8.366893905540867e-06,2.3079513819168267e-05,0.05660670845140832
WBGene00271606,F22F4.9,0.0565887770715901,8.422205586543324e-06,2.3228130277177567e-05,0.0565887770715901
WBGene00018085,ttr-20,0.05658008781580288,8.449134242742283e-06,2.3298430118951472e-05,0.05658008781580288
WBGene00020785,T25B2.1,-0.056570654909355804,8.478460656473615e-06,2.3375316694980552e-05,0.056570654909355804
WBGene00021182,srz-28,0.056562415723466264,8.50415541075022e-06,2.344216622588824e-05,0.056562415723466264
WBGene00006306,sue-1,0.05656017801087112,8.511146787090668e-06,2.345744489813993e-05,0.05656017801087112
WBGene00000651,col-75,0.056558036295210425,8.517843379650795e-06,2.347037474636564e-05,0.056558036295210425
WBGene00011071,R06F6.8,-0.05655775056083826,8.518737177889753e-06,2.347037474636564e-05,0.05655775056083826
WBGene00022358,Y92H12A.2,0.056544549906242886,8.560127645704014e-06,2.358039925812171e-05,0.056544549906242886
WBGene00002005,hsp-1,0.05654012973213283,8.574029931550332e-06,2.3614678117309573e-05,0.05654012973213283
WBGene00022682,ZK185.2,0.05652709717372372,8.615145483001834e-06,2.3723883615776478e-05,0.05652709717372372
WBGene00020036,R12E2.11,-0.05648502143627167,8.749177178968475e-06,2.408887551128338e-05,0.05648502143627167
WBGene00019822,R02D3.4,-0.056479092732904745,8.768222365369443e-06,2.4137207844281197e-05,0.056479092732904745
WBGene00018984,F56F10.1,0.05647490149509756,8.781710060897161e-06,2.417022765698569e-05,0.05647490149509756
WBGene00019312,K02E7.7,-0.05647308805790842,8.787551969723147e-06,2.418219603904779e-05,0.05647308805790842
WBGene00005690,sru-27,0.05646284998607715,8.820603186284034e-06,2.426902409385065e-05,0.05646284998607715
WBGene00004494,rps-25,0.05645496203167799,8.84614856308405e-06,2.433517457245276e-05,0.05645496203167799
WBGene00044744,F10G7.12,0.05644209124781375,8.88798279998802e-06,2.4446104551962973e-05,0.05644209124781375
WBGene00016748,aexr-3,0.056385477345370805,9.074250934877578e-06,2.495419007091334e-05,0.056385477345370805
WBGene00003692,nhr-102,0.05635585982750125,9.173176831692217e-06,2.5221952667475016e-05,0.05635585982750125
WBGene00164969,K09C8.9,0.05635203786845446,9.186017407612401e-06,2.5252970095765706e-05,0.05635203786845446
WBGene00001513,gad-1,-0.05635068736335321,9.190558782313447e-06,2.5261165812802464e-05,0.05635068736335321
WBGene00011980,T24B8.7,-0.05634973290538074,9.193769653533576e-06,2.526570234725317e-05,0.05634973290538074
WBGene00008440,DY3.8,-0.05632531350490316,9.276283767778556e-06,2.5488136223972573e-05,0.05632531350490316
WBGene00000105,alg-1,-0.05631310638586559,9.317796826185772e-06,2.5597856499762474e-05,0.05631310638586559
WBGene00016631,C44B7.11,-0.05629179201566829,9.390706898758349e-06,2.5793497949950376e-05,0.05629179201566829
WBGene00001231,eif-3.H,-0.056291357871576526,9.392197623079757e-06,2.5793497949950376e-05,0.056291357871576526
WBGene00007055,tag-196,-0.05628415507214064,9.416962944433609e-06,2.5853598646906645e-05,0.05628415507214064
WBGene00021973,emc-2,-0.05628406428483882,9.41727549527269e-06,2.5853598646906645e-05,0.05628406428483882
WBGene00010028,F54B11.5,-0.05628169977885337,9.425419202446781e-06,2.5871569372100066e-05,0.05628169977885337
WBGene00013231,tsen-2,-0.056239695550844765,9.571213904527316e-06,2.626730432917056e-05,0.056239695550844765
WBGene00012614,Y38H6A.3,0.056235509169518985,9.585862091685665e-06,2.630304676979737e-05,0.056235509169518985
WBGene00005482,srh-277,0.05622848997329327,9.610470380255428e-06,2.6366102405472023e-05,0.05622848997329327
